title,url,price,location,year,mileage
BMW serija 3 M340i xDrive |M sport|Laser|Head-up|Keyless,https://www.njuskalo.hr/auti/bmw-serija-3-m340i-xdrive-m-sport-laser-head-up-keyless-oglas-49409534,45.000 €,"Slavonski Brod, Bjeliš",2020,116.000 km
BMW 318d AUT. | HR | SERVISNA | JAMSTVO |,https://www.njuskalo.hr/auti/bmw-serija-3-318d-oglas-49276179,30.900 €,"Trnje, Kanal",2023,73.035 km
BMW 330e M-Paket (2020) – Moguće preuzimanje leasinga!,https://www.njuskalo.hr/auti/bmw-serija-3-330e-automatik-oglas-47063856,28.500 €,"Črnomerec, Črnomerec",2020,125.000 km
"BMW 330e, M Sport, Laser, H&K, 19"", Big Navi",https://www.njuskalo.hr/auti/bmw-serija-3-330e-oglas-50799479,27.500 €,"Petrinja, Petrinja",2020,207.400 km
BMW serija 3 320d M paket (vozilo u sustavu PDV-a),https://www.njuskalo.hr/auti/bmw-serija-3-320d-m-paket-vozilo-sustavu-pdv-a-oglas-50678153,29.900 €,"Novi Zagreb - Istok, Kamenarka",2021,129.224 km
BMW serija 3 320d automatik M paket,https://www.njuskalo.hr/auti/bmw-serija-3-320d-automatik-oglas-46916875,27.900 €,"Hvar, Hvar",2020,185.000 km
BMW serija 3 318d M-Sport * TOP STANJE*,https://www.njuskalo.hr/auti/bmw-serija-3-318d-m-sport-40g-uvozimo-osobna-teretna-vozila-oglas-50762442,24.900 €,"Sesvete, Soblinec",2020,104.000 km
"BMW serija 3 330d M sport, shadow line, u PDV-u,top stanje!",https://www.njuskalo.hr/auti/bmw-serija-3-330d-m-sport-shadow-line-pdv-top-stanje-oglas-49559404,38.900 €,"Zaprešić, Centar",2020,137.000 km
BMW serija 3 // 320d // SPORT// automatik/ REGISTRIRAN,https://www.njuskalo.hr/auti/bmw-serija-3-320d-automatik-oglas-41510507,32.900 €,"Sveta Nedelja, Novaki",2021,91.150 km
BMW serija 3 320d,https://www.njuskalo.hr/auti/bmw-serija-3-320d-oglas-50726139,23.400 €,"Velika Gorica - Okolica, Staro Čiće",2020,196.786 km
Bmw serija 3 320d/2020/M-paket po vinu/kamera/ambient/virtual/TOP!,https://www.njuskalo.hr/auti/bmw-serija-3-320d-2020-m-paket-vinu-kamera-ambient-virtual-top-oglas-50578421,27.900 €,"Slavonski Brod, Centar",2020,169.000 km
BMW serija 3 330d LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/bmw-serija-3-330d-leasing-bez-ucesca-bez-jamaca-oglas-49827604,48.000 €,"Osijek, Cvjetno naselje",2021,80.000 km
