title,url,price,location,year,mileage
Mercedes-Benz C-klasa 220 D LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-leasing-bez-ucesca-bez-jamaca-oglas-50763747,39.800 €,"Satnica Đakovačka, Satnica Đakovačka",2021,43.930 km
Mercedes-Benz C-klasa 220 D automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-automatik-oglas-50727917,40.000 €,"Trnovec Bartolovečki, Trnovec",2021,74.000 km
Mercedes-Benz C-klasa C 300 automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-300-automatik-oglas-50667036,63.999 €,"Kaštela, Kaštel Sućurac Objavljen: 24.05.2026.",2023,81.000 km
Mercedes-Benz C220,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c220-automatik-oglas-48040108,57.500 €,"Osijek, Gornji grad / Centar Objavljen: 20.05.2026.",2025,30.000 km
Mercedes-Benz C-klasa 220d LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220d-leasing-bez-ucesca-bez-jamaca-oglas-50636783,43.000 €,"Donja Dubrava, Retkovec",2024,33.911 km
Mercedes-Benz C-klasa full oprema W206 automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-w206-automatik-oglas-50084737,41.500 €,"Split, Plokite",2023,87.000 km
"Mercedes-Benz C-klasa C 300 de, AMG premium,120 km na struju",https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-c-300-automatik-oglas-50574287,49.000 €,"Garešnica, Garešnica",2025,25.000 km
Mercedes-Benz C-klasa 220 D automatik,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-automatik-oglas-50566488,35.500 €,"Virovitica, Taborište",2021,119.000 km
Mercedes-Benz C 220d AMG | 2022. | Prvi vlasnik | Keramička zaštita |,https://www.njuskalo.hr/auti/mercedes-benz-c-220d-amg-2022-prvi-vlasnik-keramicka-zastita-oglas-48585776,45.000 €,"Slavonski Brod, Centar",2022,41.200 km
Mercedes-Benz  C 300 d AMG USLUŽNA PRODAJA,https://www.njuskalo.hr/auti/mercedes-benz-c-300-d-amg-usluzna-prodaja-oglas-48791253,45.000 €,"Dugopolje, Dugopolje",2022,68.000 km
Mercedes-Benz C-klasa 220 d 4MATIC - Uslužna prodaja,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-4matic-usluzna-prodaja-oglas-46971774,58.500 €,"Rijeka, Banderovo Objavljen: 29.04.2026.",2024,31.500 km
Mercedes-Benz C 220 d AMG USLUŽNA PRODAJA,https://www.njuskalo.hr/auti/mercedes-benz-c-220-d-amg-usluzna-prodaja-oglas-46149663,50.500 €,"Dugopolje, Dugopolje Objavljen: 29.04.2026.",2022,19.800 km
Mercedes-Benz C-klasa 220 D AMG,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-w206-oglas-50235441,53.900 €,"Zadar, Gaženica Objavljen: 22.04.2026.",2023,19.000 km
Mercedes C 220d Automatic AMG-line,https://www.njuskalo.hr/auti/rabljeno-vozilo-mercedes-c-220d-automatic-amg-line-diesel-oglas-50298452,41.690 €,"Stenjevec, Jankomir",2023,81.237 km
Mercedes-Benz C-klasa 220 d,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-w206-oglas-49546075,43.200 €,"Zadar, Gaženica",2025,16.626 km
Mercedes-Benz C-klasa 220 D,https://www.njuskalo.hr/auti/mercedes-benz-c-klasa-220-d-oglas-50057809,43.200 €,"Zadar, Gaženica",2025,16.733 km
"MERCEDES-BENZ C220d AMG, VOZILO DOSTUPNO ZA NAJAM",https://www.njuskalo.hr/auti/mercedes-benz-c220d-amg-vozilo-dostupno-najam-oglas-49518362,46.990 €,"Dugo Selo, Dugo Selo - Jug",2024,30.000 km
